Timestamp,FlowID,In Port,L4 Protocol,L4 Dest,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size
1620108260,6429043546644767995,1,tcp,3128,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,7033189035714048256,1,tcp,1069,2,2,116,108,0.25,0.25,0.5,0,0.25,0.25,0.5,0,0,0,0,0,56.0,58.0,54.0
1620108260,-2910417564089627840,1,tcp,1026,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,-520048721081210811,1,tcp,9090,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,5793484819399219348,1,tcp,7070,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,-4009582551711919629,1,tcp,9,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,-771174002281712687,1,tcp,1065,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,-8900199754343227008,1,tcp,255,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,8078309413554551297,1,tcp,5009,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,-1893915755288654677,1,tcp,254,2,2,116,108,0.25,0.25,0.5,0,0.25,0.25,0.5,0,0,0,0,0,56.0,58.0,54.0
1620108260,-4102914909439261778,1,tcp,5800,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,6422070050542190353,1,tcp,5101,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,516791945655166900,1,tcp,1080,1,1,58,54,0,0.0,0,0,0,0.0,0,0,0,0,0,0,56.0,58.0,54.0
1620108260,2950977757570076322,2,tcp,9000,126,127,9918,8984,0.3172,0.9484,7,0,0.3081,0.9315,7,0,0,0,0,0,74.71146245059289,78.71428571428571,70.74015748031496
1620108260,6206701627455020089,2,tcp,8982,102,100,82310,6600,0.0208,0.0024,0.0222,0,0.021,0.0026,0.0227,0,0,0,0,0,440.1485148514852,806.9607843137255,66.0
1620108260,-9054859489273937493,2,tcp,8988,102,100,85593,6600,0.0308,0.0995,1,0,0.0311,0.1,1,0,0,0,0,0,456.4009900990099,839.1470588235294,66.0
1620108260,-8587863116132961028,2,tcp,8989,100,99,85052,6534,0.0421,0.203,2,0,0.0421,0.203,2,0,0,0,0,0,460.23115577889445,850.52,66.0
1620108260,-8782526107799261516,2,tcp,8984,246,243,211372,16038,0.0332,0.1927,3,0,0.0292,0.1286,2,0,0,0,0,0,465.0511247443763,859.2357723577236,66.0
1620108260,5268570656373265609,2,tcp,8980,253,250,210174,16500,0.0362,0.2532,4,0,0.0325,0.1908,3,0,0,0,0,0,450.6441351888668,830.7272727272727,66.0
1620108260,-7661716841188050220,2,tcp,8981,248,246,196887,16236,0.0411,0.3201,5,0,0.0372,0.2569,4,0,0,0,0,0,431.4230769230769,793.8991935483871,66.0
1620108260,4944332789102307381,2,tcp,8986,100,98,82880,6468,0.0717,0.503,5,0,0.0627,0.4061,4,0,0,0,0,0,451.25252525252523,828.8,66.0
1620108260,2870817704979524177,2,tcp,8987,102,101,82994,6666,0.0501,0.298,3,0,0.0404,0.199,2,0,0,0,0,0,441.67487684729065,813.6666666666666,66.0
1620108260,2004819247742741846,2,tcp,8983,102,100,82425,6600,0.0602,0.398,4,0,0.0516,0.3025,3,0,0,0,0,0,440.7178217821782,808.0882352941177,66.0
1620108260,-2183499408561083180,2,tcp,8985,249,247,205889,16302,0.0409,0.3194,5,0,0.0411,0.3201,5,0,0,0,0,0,447.9657258064516,826.8634538152611,66.0
1620108260,-7847452285590838338,2,udp,8998,258,0,21993,0,0.0427,0.0044,0.05,0,0,0.0,0,0,0,0,0,0,85.24418604651163,85.24418604651163,0
1620108260,-2746271127555231319,2,udp,8993,217,0,18551,0,0.0468,0.0127,0.0909,0,0,0.0,0,0,0,0,0,0,85.48847926267281,85.48847926267281,0
1620108260,-6590183116645496569,2,udp,8991,205,0,17642,0,0.0492,0.0219,0.125,0,0,0.0,0,0,0,0,0,0,86.05853658536586,86.05853658536586,0
1620108260,7797974184214247453,2,udp,8992,236,0,20189,0,0.0431,0.006,0.0625,0,0,0.0,0,0,0,0,0,0,85.54661016949153,85.54661016949153,0
1620108260,-5628027263028546173,2,udp,8994,232,0,19923,0,0.0438,0.0067,0.0667,0,0,0.0,0,0,0,0,0,0,85.875,85.875,0
1620108260,-45502982753407762,2,udp,8997,233,0,19890,0,0.0436,0.0086,0.0769,0,0,0.0,0,0,0,0,0,0,85.36480686695279,85.36480686695279,0
1620108260,7451698673008858988,2,udp,8990,193,0,16491,0,0.0528,0.0711,1,0,0,0.0,0,0,0,0,0,0,85.44559585492227,85.44559585492227,0
1620108260,2070929466084519097,2,udp,8972,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,-7351190494800252415,2,udp,8977,318,0,26712,0,0.0319,0.005,0.05,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,2135345025054581699,2,udp,8975,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,5362832386560718797,2,udp,8974,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,-6695616398274771490,2,udp,8976,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,2240077037453789015,2,udp,8970,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,-1493894251016201740,2,udp,8978,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,-8010912840459714315,2,udp,8979,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,6272078943025294642,2,udp,8973,319,0,26796,0,0.0317,0.0042,0.0455,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,1308698560198352224,2,udp,8971,317,0,26628,0,0.0319,0.005,0.05,0,0,0.0,0,0,0,0,0,0,84.0,84.0,0
1620108260,3661921845981335457,2,udp,8996,232,0,19789,0,0.0436,0.0061,0.0625,0,0,0.0,0,0,0,0,0,0,85.29741379310344,85.29741379310344,0
1620108260,6943176669516286536,2,udp,8995,233,0,19810,0,0.0434,0.0068,0.0667,0,0,0.0,0,0,0,0,0,0,85.02145922746782,85.02145922746782,0
1620108260,-8735809503190453941,2,udp,8999,232,0,19758,0,0.0436,0.0067,0.0667,0,0,0.0,0,0,0,0,0,0,85.16379310344827,85.16379310344827,0
1620108260,-1927735873341921848,2,tcp,8956,681,681,60233,44946,0.0382,0.6186,16,0,0.0382,0.6186,16,0,0,0,0,0,77.22393538913363,88.44787077826726,66.0
1620108260,4376920475906821599,2,tcp,8959,599,597,52829,39402,0.0609,1.0324,25,0,0.0609,1.0324,25,0,0,0,0,0,77.11622073578596,88.19532554257096,66.0
1620108260,-8969818548350168149,2,tcp,8951,743,742,65409,48972,0.048,0.9275,25,0,0.048,0.9275,25,0,0,0,0,0,77.02424242424243,88.03364737550471,66.0
1620108260,8105772489130103013,2,tcp,8950,989,988,87162,65208,0.0256,0.4803,15,0,0.0256,0.4803,15,0,0,0,0,0,77.07132018209408,88.1314459049545,66.0
1620108260,-4149389376901712216,2,tcp,8961,33,32,17538,2112,1.1212,3.6839,18,0,1.1667,3.7649,18,0,0,0,0,0,302.3076923076923,531.4545454545455,66.0
1620108260,5746315737281196195,2,tcp,8953,353,352,31035,23232,0.1224,1.915,35,0,0.1224,1.915,35,0,0,0,0,0,76.97446808510638,87.91784702549575,66.0
1620108260,-97170228247581365,2,tcp,8957,424,423,37308,27918,0.0828,1.208,24,0,0.0828,1.208,24,0,0,0,0,0,77.00826446280992,87.99056603773585,66.0
1620108260,-9046708875972669040,2,tcp,8960,33,32,17538,2112,1.1667,3.8922,19,0,1.1667,3.8922,19,0,0,0,0,0,302.3076923076923,531.4545454545455,66.0
1620108260,-5505331775298330820,2,tcp,8955,263,262,23085,17292,0.1483,1.5164,17,0,0.1483,1.5164,17,0,0,0,0,0,76.90857142857143,87.77566539923954,66.0
1620108260,-583890737723767550,2,tcp,8958,671,670,59071,44220,0.0406,0.6725,17,0,0.0406,0.6725,17,0,0,0,0,0,77.02535421327367,88.03427719821163,66.0
1620108260,5177520359045846228,2,tcp,8965,43,38,43798,2508,0.5475,3.1149,20,0,0.5967,3.1561,19,0,0,0,0,0,571.679012345679,1018.5581395348837,66.0
1620108260,3231093821328976102,2,tcp,8968,53,52,29098,3432,0.3873,2.5422,18,0,0.3746,2.4251,17,0,0,0,0,0,309.8095238095238,549.0188679245283,66.0
1620108260,5689625881063035457,2,tcp,8969,53,44,54698,2904,0.3996,2.6572,19,0,0.4628,2.7729,18,0,0,0,0,0,593.8350515463917,1032.0377358490566,66.0
1620108260,5008471564354066629,2,tcp,8966,43,42,23318,2772,0.5725,3.271,21,0,0.5615,3.1534,20,0,0,0,0,0,306.94117647058823,542.2790697674419,66.0
1620108260,-4190195324295036478,2,tcp,8952,1044,1043,92074,68838,0.0291,0.6232,20,0,0.0281,0.5923,19,0,0,0,0,0,77.10206037374222,88.19348659003832,66.0
1620108260,-3514472423023623690,2,tcp,8964,33,32,17538,2112,1.2576,4.3087,21,0,1.2619,4.1907,20,0,0,0,0,0,302.3076923076923,531.4545454545455,66.0
1620108260,3874643395559669331,2,tcp,8967,43,42,6838,2772,0.5975,3.4272,22,0,0.5871,3.3114,21,0,0,0,0,0,113.05882352941177,159.02325581395348,66.0
1620108260,-4184852527197455247,2,tcp,8954,1079,1078,95048,71148,0.0319,0.7362,24,0,0.031,0.7058,23,0,0,0,0,0,77.04960593416783,88.08897126969416,66.0
1620108260,-3340957027725877239,2,tcp,8963,33,32,17538,2112,1.3485,4.7253,23,0,1.3571,4.6166,22,0,0,0,0,0,302.3076923076923,531.4545454545455,66.0
1620108260,-9046571664622033204,2,tcp,8962,33,32,17538,2112,1.303,4.517,22,0,1.3095,4.4037,21,0,0,0,0,0,302.3076923076923,531.4545454545455,66.0
1620108260,-6161066333461024108,3,tcp,9000,80,80,6831,5721,0.2359,0.6272,4,0,0.2291,0.6236,4,0,0,0,0,0,78.45,85.3875,71.5125
1620108260,-4937811983909215233,3,tcp,8944,15,14,3354,924,0.3021,0.1499,0.5,0,0.3021,0.1499,0.5,0,0,0,0,0,147.51724137931035,223.6,66.0
1620108260,3327364282645595257,3,tcp,8940,18,17,4293,1122,0.4833,0.293,1,0,0.4833,0.293,1,0,0,0,0,0,154.71428571428572,238.5,66.0
1620108260,8348378899729980298,3,tcp,8945,27,25,6841,1650,0.5784,1.1145,5,0,0.6042,1.1455,5,0,0,0,0,0,163.28846153846155,253.37037037037038,66.0
1620108260,9072107893381597071,3,tcp,8943,18,16,4829,1068,0.5424,0.7918,3,0,0.5467,0.8303,3,0,0,0,0,0,173.44117647058823,268.27777777777777,66.75
1620108260,-1508563405110542198,3,tcp,8941,15,13,4873,870,0.7197,0.7956,3,0,0.775,0.8174,3,0,0,0,0,0,205.10714285714286,324.8666666666667,66.92307692307692
1620108260,-3687984699798270050,3,tcp,8946,21,20,6488,1320,0.4744,0.494,2,0,0.4744,0.494,2,0,0,0,0,0,190.4390243902439,308.95238095238096,66.0
1620108260,-7571364345911527643,3,tcp,8947,13,12,3103,792,0.4667,0.6896,2,0,0.4667,0.6896,2,0,0,0,0,0,155.8,238.69230769230768,66.0
1620108260,3930393776341019214,3,tcp,8942,16,15,5321,990,0.7833,1.0981,4,0,0.8958,1.2017,4,0,0,0,0,0,203.58064516129033,332.5625,66.0
1620108260,-5082761704218495307,3,tcp,8949,11,10,2781,660,0.5375,0.6224,2,0,0.875,0.7395,2,0,0,0,0,0,163.85714285714286,252.8181818181818,66.0
1620108260,-7391268015971387209,3,tcp,8948,14,11,3671,738,0.4625,0.5229,2,0,0.5938,0.5987,2,0,0,0,0,0,176.36,262.2142857142857,67.0909090909091
1620108260,-5015260372534943396,3,udp,8929,5,0,1410,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,282.0,282.0,0
1620108260,-6158251610687693158,3,udp,8929,5,0,1260,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,252.0,252.0,0
1620108260,4424144954014017470,3,udp,8929,5,0,1153,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,230.6,230.6,0
1620108260,-4944961106908898823,3,udp,8929,5,0,1209,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,241.8,241.8,0
1620108260,2974040802597673647,3,udp,8939,236,0,16403,0,0.0425,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.5042372881356,69.5042372881356,0
1620108260,-4397702184455364044,3,udp,8929,5,0,1214,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,242.8,242.8,0
1620108260,3822423040658349587,3,udp,8929,5,0,1327,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,265.4,265.4,0
1620108260,8218914997543341457,3,udp,8929,5,0,1174,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,234.8,234.8,0
1620108260,-2703105475336682237,3,udp,8929,5,0,1545,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,309.0,309.0,0
1620108260,5821418893388761798,3,udp,8939,237,0,16461,0,0.042,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.45569620253164,69.45569620253164,0
1620108260,5147300747716064909,3,udp,8939,237,0,16484,0,0.042,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.55274261603375,69.55274261603375,0
1620108260,-1497353053944480941,3,udp,8939,235,0,16403,0,0.0424,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.8,69.8,0
1620108260,-6507715868600455349,3,udp,8939,237,0,16499,0,0.042,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.61603375527426,69.61603375527426,0
1620108260,2359249039470735339,3,udp,8939,237,0,16494,0,0.042,0.0029,0.0435,0,0,0.0,0,0,0,0,0,0,69.59493670886076,69.59493670886076,0
1620108260,-489612011152097177,3,udp,8919,1329,0,140444,0,0.0075,0.0005,0.0083,0,0,0.0,0,0,0,0,0,0,105.67644845748683,105.67644845748683,0
1620108260,618739788257321215,3,udp,8939,235,0,16359,0,0.0424,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.61276595744681,69.61276595744681,0
1620108260,1470200725361861420,3,udp,8919,1344,0,141994,0,0.0074,0.0006,0.0086,0,0,0.0,0,0,0,0,0,0,105.65029761904762,105.65029761904762,0
1620108260,-3318093809980379805,3,udp,8939,236,0,16442,0,0.0422,0.0031,0.0455,0,0,0.0,0,0,0,0,0,0,69.66949152542372,69.66949152542372,0
1620108260,-6655994038609587485,3,udp,8919,1359,0,143588,0,0.0074,0.0005,0.0085,0,0,0.0,0,0,0,0,0,0,105.6571008094187,105.6571008094187,0
1620108260,-787818218594140309,3,udp,8919,1378,0,145625,0,0.0073,0.0005,0.0078,0,0,0.0,0,0,0,0,0,0,105.67851959361393,105.67851959361393,0
1620108260,7051180575180983667,3,udp,8929,5,0,1181,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,236.2,236.2,0
1620108260,-1882694746863668125,3,udp,8929,5,0,1165,0,0.75,0.433,1,0,0,0.0,0,0,0,0,0,0,233.0,233.0,0
1620108260,7955585857503282134,3,udp,8919,1350,0,142500,0,0.0073,0.0006,0.0086,0,0,0.0,0,0,0,0,0,0,105.55555555555556,105.55555555555556,0
1620108260,5187264113002022486,3,udp,8919,1365,0,144104,0,0.0072,0.0004,0.0079,0,0,0.0,0,0,0,0,0,0,105.57069597069597,105.57069597069597,0
1620108260,1255732148101529709,3,udp,8919,1358,0,143466,0,0.0074,0.0004,0.0082,0,0,0.0,0,0,0,0,0,0,105.64506627393226,105.64506627393226,0
1620108260,1620173689892452505,3,udp,8919,1358,0,143403,0,0.0074,0.0005,0.0085,0,0,0.0,0,0,0,0,0,0,105.59867452135494,105.59867452135494,0
1620108260,2927338617728001054,3,udp,8919,1351,0,142635,0,0.0074,0.0005,0.0083,0,0,0.0,0,0,0,0,0,0,105.57735011102886,105.57735011102886,0
1620108260,2799980381455755358,3,udp,8939,235,0,16344,0,0.0422,0.0032,0.0455,0,0,0.0,0,0,0,0,0,0,69.54893617021277,69.54893617021277,0
1620108260,6519910952100530926,3,udp,8939,233,0,16175,0,0.0424,0.0032,0.0455,0,0,0.0,0,0,0,0,0,0,69.4206008583691,69.4206008583691,0
1620108260,-6525244025008630354,3,udp,8919,1299,0,137314,0,0.0074,0.0005,0.0083,0,0,0.0,0,0,0,0,0,0,105.70746728252502,105.70746728252502,0
1620108260,-2192359952311136081,3,tcp,8909,30,30,34444,1980,0.2692,0.1044,0.5,0,0.2802,0.1131,0.5,0,0,0,0,0,607.0666666666667,1148.1333333333334,66.0
1620108260,8463686847537373114,3,tcp,8901,33,34,37846,2252,0.2275,0.0687,0.3333,0,0.2389,0.0866,0.5,0,0,0,0,0,598.4776119402985,1146.8484848484848,66.23529411764706
1620108260,3464577259418622117,3,tcp,8905,30,31,32904,2054,0.2525,0.0755,0.3333,0,0.2643,0.0906,0.5,0,0,0,0,0,573.0819672131148,1096.8,66.25806451612904
1620108260,-7123874084409292422,3,tcp,8906,26,26,32711,1716,0.3333,0.135,0.5,0,0.3235,0.1242,0.5,0,0,0,0,0,662.0576923076923,1258.1153846153845,66.0
1620108260,731698937068297385,3,tcp,8903,27,25,31901,1650,0.3125,0.1197,0.5,0,0.3235,0.1242,0.5,0,0,0,0,0,645.2115384615385,1181.5185185185185,66.0
1620108260,4216945226110621372,3,tcp,8904,26,26,36337,1716,0.3177,0.1071,0.5,0,0.3284,0.1124,0.5,0,0,0,0,0,731.7884615384615,1397.576923076923,66.0
1620108260,-7614794775024377912,3,tcp,8902,27,27,29438,1782,0.3284,0.1124,0.5,0,0.3148,0.113,0.5,0,0,0,0,0,578.1481481481482,1090.2962962962963,66.0
1620108260,-4311810155494617496,3,tcp,8907,26,26,27773,1716,0.35,0.1333,0.5,0,0.3385,0.1231,0.5,0,0,0,0,0,567.0961538461538,1068.1923076923076,66.0
1620108260,6658223014857324628,3,tcp,8908,29,29,35676,1914,0.3083,0.1297,0.5,0,0.3009,0.1184,0.5,0,0,0,0,0,648.1034482758621,1230.2068965517242,66.0
1620108260,-1576495053599406844,3,tcp,8900,28,28,31202,1848,0.2898,0.1117,0.5,0,0.2833,0.0982,0.5,0,0,0,0,0,590.1785714285714,1114.357142857143,66.0
